date,speaker,party,sentence
2012-10-22,OBAMA,Dem,"And I make that point because that’s the kind of clarity of leadership, and those decisions are not always popular."
2012-10-22,OBAMA,Dem,Those decisions generally — generally are not poll-tested.
2012-10-22,OBAMA,Dem,"And even some in my own party, including my current vice president, had the same critique as you did."
2012-10-22,OBAMA,Dem,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions."
2012-10-22,ROMNEY,Rep,You can’t — but you can’t have the president just lay out a whole series of items without giving me a chance to respond.
2012-10-22,ROMNEY,Rep,"Well, that’s probably true."
2012-10-22,ROMNEY,Rep,"Well, we’re going to be finished by 2014, and when I’m president, we’ll make sure we bring our troops out by the end of 2014."
2012-10-22,ROMNEY,Rep,The commanders and the generals there are on track to do so.
2012-10-22,ROMNEY,Rep,We’ve seen progress over the past several years.
2012-10-22,ROMNEY,Rep,The surge has been successful and the training program is proceeding apace.
2012-10-22,ROMNEY,Rep,"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we’re going to be able to make that transition by the end of 2014."
2012-10-22,ROMNEY,Rep,So our troops will come home at that point.
2012-10-22,ROMNEY,Rep,"I can tell you at the same time, that we will make sure that we look at what’s happening in Pakistan, and recognize that what’s happening in Pakistan is going to have a major impact on the success in Afghanistan."
2012-10-22,ROMNEY,Rep,And I say that because I know a lot of people that feel like we should just brush our hands and walk away.
2012-10-22,ROMNEY,Rep,"And I don’t mean you, Mr."
2012-10-22,ROMNEY,Rep,"President, but some people in the — in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem."
2012-10-22,ROMNEY,Rep,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they’re rushing to build a lot more."
2012-10-22,ROMNEY,Rep,They’ll have more than Great Britain sometime in the — in the relatively near future.
2012-10-22,ROMNEY,Rep,They also have the Haqqani Network and the Taliban existent within their country.
2012-10-22,ROMNEY,Rep,"And so a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us."
2012-10-22,ROMNEY,Rep,And so we’re going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with us.
2012-10-22,ROMNEY,Rep,And that means that our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met.
2012-10-22,ROMNEY,Rep,"So for me, I look at this as both a need to help move Pakistan in the right direction, and also to get Afghanistan to be ready, and they will be ready by the end of 2014."
2012-10-22,OBAMA,Dem,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade."
2012-10-22,OBAMA,Dem,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops."
2012-10-22,OBAMA,Dem,That was facilitated in part because we had ended the war in Iraq.
2012-10-22,OBAMA,Dem,And we are now in a position where we have met many of the objectives that got us there in the first place.
2012-10-22,OBAMA,Dem,Part of what had happened is we’d forgotten why we had gone.
2012-10-22,OBAMA,Dem,"We went because there were people who were responsible for 3,000 American deaths."
2012-10-22,OBAMA,Dem,And so we decimated Al Qaida’s core leadership in the border regions between Afghanistan and Pakistan.
2012-10-22,OBAMA,Dem,We then started to build up Afghan forces.
2012-10-22,OBAMA,Dem,"And we’re now in a position where we can transition out, because there’s no reason why Americans should die when Afghans are perfectly capable of defending their own country."
2012-10-22,OBAMA,Dem,"Now, that transition has to take place in a responsible fashion."
2012-10-22,OBAMA,Dem,"We’ve been there a long time, and we’ve got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need."
2012-10-22,OBAMA,Dem,But what I think the American people recognize is after a decade of war it’s time to do some nation building here at home.
2012-10-22,OBAMA,Dem,"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place."
2012-10-22,OBAMA,Dem,"You know, I was having lunch with some — a veteran in Minnesota who had been a medic dealing with the most extreme circumstances."
2012-10-22,OBAMA,Dem,"When he came home and he wanted to become a nurse, he had to start from scratch."
2012-10-22,OBAMA,Dem,And what we’ve said is let’s change those certifications.
2012-10-22,OBAMA,Dem,The first lady has done great work with an organization called Joining Forces putting our veterans back to work.
2012-10-22,OBAMA,Dem,"And as a consequence, veterans’ unemployment is actually now lower than general population."
2012-10-22,OBAMA,Dem,It was higher when I came into office.
2012-10-22,OBAMA,Dem,So those are the kinds of things that we can now do because we’re making that transition in Afghanistan.
2012-10-22,ROMNEY,Rep,"No, it’s not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network."
2012-10-22,ROMNEY,Rep,It’s a nation that’s not like — like others and it does not have a civilian leadership that is calling the shots there.
2012-10-22,ROMNEY,Rep,"You have the ISI, their intelligence organization, is probably the most powerful of the — of three branches there."
2012-10-22,ROMNEY,Rep,Then you have the military and then you have the civilian government.
2012-10-22,ROMNEY,Rep,"This is a nation, which, if it falls apart, if it — if it becomes a failed state, there are nuclear weapons there and you’ve got — you’ve got terrorists there who could grab their — their hands onto those nuclear weapons."
2012-10-22,ROMNEY,Rep,This is — this is an important part of the world for us.
2012-10-22,ROMNEY,Rep,"Pakistan is — is technically an ally, and they’re not acting very much like an ally right now."
2012-10-22,ROMNEY,Rep,But we have some work to do.
2012-10-22,ROMNEY,Rep,And I — I don’t blame the administration for the fact that the relationship with Pakistan is strained.
2012-10-22,ROMNEY,Rep,We — we had to go into Pakistan.
2012-10-22,ROMNEY,Rep,We had to go in there to get Osama bin Laden.
2012-10-22,ROMNEY,Rep,That was the right thing to do.
2012-10-22,ROMNEY,Rep,"And — and that upset them, but obviously there was a great deal of anger even before that."
2012-10-22,ROMNEY,Rep,But we’re going to have to work with the — with the people in Pakistan to try and help them move to a more responsible course than the one that they’re on.
2012-10-22,ROMNEY,Rep,And it’s important for them.
2012-10-22,ROMNEY,Rep,It’s important for the nuclear weapons.
2012-10-22,ROMNEY,Rep,It’s important for the success of Afghanistan.
2012-10-22,ROMNEY,Rep,"Because inside Pakistan, you have a — a large group of Pashtun that are — that are Taliban."
2012-10-22,ROMNEY,Rep,They’re going to come rushing back in to Afghanistan when we go.
2012-10-22,ROMNEY,Rep,And that’s one of the reasons the Afghan Security Forces have so much work to do to be able to fight against that.
2012-10-22,ROMNEY,Rep,But it’s important for us to recognize that we can’t just walk away from Pakistan.
2012-10-22,ROMNEY,Rep,"But we do need to make sure that as we — as we send support for them, that this is tied to them making progress on — on matters that would lead them to becoming a civil society."
2012-10-22,ROMNEY,Rep,Well I believe we should use any and all means necessary to take out people who pose a threat to us and our friends around the world.
2012-10-22,ROMNEY,Rep,"And it’s widely reported that drones are being used in drone strikes, and I support that and entirely, and feel the president was right to up the usage of that technology, and believe that we should continue to use it, to continue to go after the people that represent a threat to this nation and to our friends."
2012-10-22,ROMNEY,Rep,"But let me also note that as I said earlier, we’re going to have to do more than just going after leaders and — and killing bad guys, important as that is."
2012-10-22,ROMNEY,Rep,We’re also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.
2012-10-22,ROMNEY,Rep,We haven’t done that yet.
2012-10-22,ROMNEY,Rep,"We talk a lot about these things, but you look at the — the record, you look at the record."
2012-10-22,ROMNEY,Rep,You look at the record of the last four years and say is Iran closer to a bomb?
2012-10-22,ROMNEY,Rep,Is the Middle East in tumult?
2012-10-22,ROMNEY,Rep,"Is — is al-Qaida on the run, on its heels?"
2012-10-22,ROMNEY,Rep,Is — are Israel and the Palestinians closer to reaching a peace agreement?
2012-10-22,ROMNEY,Rep,"No, they haven’t had talks in two years."
2012-10-22,ROMNEY,Rep,"We have not seen the progress we need to have, and I’m convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands."
2012-10-22,OBAMA,Dem,"Well, keep in mind our strategy wasn’t just going after bin Laden."
2012-10-22,OBAMA,Dem,"We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan."
2012-10-22,OBAMA,Dem,"And what we’ve also done is engaged these governments in the kind of reforms that are actually going to make a difference in people’s lives day to day, to make sure that their governments aren’t corrupt, to make sure that they’re treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they’ve got a free market system that works."
2012-10-22,OBAMA,Dem,"So across the board, we are engaging them in building capacity in these countries."
2012-10-22,OBAMA,Dem,And we have stood on the side of democracy.
2012-10-22,OBAMA,Dem,"One thing I think Americans should be proud of, when Tunisians began to protest, this nation — me, my administration — stood with them earlier than just about any country."
2012-10-22,OBAMA,Dem,In Egypt we stood on the side of democracy.
2012-10-22,OBAMA,Dem,In Libya we stood on the side of the people.
2012-10-22,OBAMA,Dem,"And as a consequence, there’s no doubt that attitudes about Americans have changed."
2012-10-22,OBAMA,Dem,But there are always going to be elements in these countries that potentially threaten the United States.
2012-10-22,OBAMA,Dem,And we want to shrink those groups and those networks and we can do that.
2012-10-22,OBAMA,Dem,But we’re always also going to have to maintain vigilance when it comes to terrorist activities.
2012-10-22,OBAMA,Dem,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
2012-10-22,OBAMA,Dem,And they don’t have the same capacities to attack the U.S.
2012-10-22,OBAMA,Dem,homeland and our allies as they did four years ago.
2012-10-22,OBAMA,Dem,"Well, I think it will continue to be terrorist networks."
2012-10-22,OBAMA,Dem,"We have to remain vigilant, as I just said."
2012-10-22,OBAMA,Dem,"But with respect to China, China is both an adversary, but also a potential partner in the international community if it’s following the rules."
2012-10-22,OBAMA,Dem,So my attitude coming into office was that we are going to insist that China plays by the same rules as everybody else.
2012-10-22,OBAMA,Dem,I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade.
2012-10-22,OBAMA,Dem,And that’s the reason why I set up a trade task force to go after cheaters when it came to international trade.
2012-10-22,OBAMA,Dem,That’s the reason why we have brought more cases against China for violating trade rules than the other — the previous administration had done in two terms.
2012-10-22,OBAMA,Dem,"And we’ve won just about every case that we’ve filed, that has been decided."
2012-10-22,OBAMA,Dem,"In fact, just recently steelworkers in Ohio and throughout the Midwest — Pennsylvania — are in a position now to sell steel to China because we won that case."
2012-10-22,OBAMA,Dem,We had a tire case in which they were flooding us with cheap domestic tires — or — or cheap Chinese tires.
2012-10-22,OBAMA,Dem,And we put a stop to it and as a consequence saved jobs throughout America.
2012-10-22,OBAMA,Dem,I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn’t be good for American workers and that it would be protectionist.
2012-10-22,OBAMA,Dem,"But I tell you, those workers don’t feel that way."
2012-10-22,OBAMA,Dem,They feel as if they had finally an administration who was going to take this issue seriously.
2012-10-22,OBAMA,Dem,"Over the long term, in order for us to compete with China, we’ve also got to make sure, though, that we’re taking — taking care of business here at home."
2012-10-22,OBAMA,Dem,"If we don’t have the best education system in the world, if we don’t continue to put money into research and technology that will allow us to create great businesses here in the United States, that’s how we lose the competition."
2012-10-22,OBAMA,Dem,"And, unfortunately, Governor Romney’s budget and his proposals would not allow us to make those investments."
2012-10-22,ROMNEY,Rep,"Well, first of all, it’s not government that makes business successful."
2012-10-22,ROMNEY,Rep,It’s not government investments that makes businesses grow and hire people.
2012-10-22,ROMNEY,Rep,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran."
2012-10-22,ROMNEY,Rep,Let’s talk about China.
2012-10-22,ROMNEY,Rep,"China has an interest that’s very much like ours in one respect, and that is they want a stable world."
2012-10-22,ROMNEY,Rep,They don’t want war.
2012-10-22,ROMNEY,Rep,They don’t want to see protectionism.
2012-10-22,ROMNEY,Rep,"They don’t want to see the world break out into — into various forms of chaos, because they have to — they have to manufacture goods and put people to work and they have about 20,000 — 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs."
2012-10-22,ROMNEY,Rep,So they want the economy to work and the world to be free and open.
2012-10-22,ROMNEY,Rep,And so we can be a partner with China.
2012-10-22,ROMNEY,Rep,"We don’t have to be an adversary in any way, shape or form."
2012-10-22,ROMNEY,Rep,"We can work with them, we can collaborate with them, if they’re willing to be responsible."
2012-10-22,ROMNEY,Rep,"Now, they look at us and say, Is it a good idea to be with America?"
2012-10-22,ROMNEY,Rep,How strong are we going to be?
2012-10-22,ROMNEY,Rep,How strong is our economy?
2012-10-22,ROMNEY,Rep,"They look at the fact that we owe ’em a trillion dollars and owe other people $16 trillion in total, including that."
2012-10-22,ROMNEY,Rep,They look at our — our decision to — to cut back on our military capabilities.
2012-10-22,ROMNEY,Rep,A trillion dollars.
2012-10-22,ROMNEY,Rep,The secretary of defense called these trillion dollars of cuts to our military devastating.
2012-10-22,ROMNEY,Rep,"It’s not my term, it’s the president’s own secretary of defense called these trillion dollars of cuts to our military devastating."
2012-10-22,ROMNEY,Rep,"It’s not my term, it’s the president’s own Secretary of Defense, called them devastating."
2012-10-22,ROMNEY,Rep,"They look at America’s commitments around the world and they see what’s happening, and they say, well, OK."
2012-10-22,ROMNEY,Rep,Is America going to be strong?
2012-10-22,ROMNEY,Rep,"And the answer is, yes, if I’m president, America will be very strong."
2012-10-22,ROMNEY,Rep,We’ll also make sure that we have trade relations with China that work for us.
2012-10-22,ROMNEY,Rep,"I’ve watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency."
2012-10-22,ROMNEY,Rep,It holds down the prices of their goods.
2012-10-22,ROMNEY,Rep,It means our goods aren’t as competitive and we lose jobs.
2012-10-22,ROMNEY,Rep,That’s got to end.
2012-10-22,ROMNEY,Rep,They’re making some progress; they need to make more.
2012-10-22,ROMNEY,Rep,"That’s why on day one, i will label them a currency manipulator, which allows us to apply tariffs where they’re taking jobs."
2012-10-22,ROMNEY,Rep,"They’re stealing our intellectual property, our patents, our designs, our technology, hacking into our computers, counterfeiting our goods."
2012-10-22,ROMNEY,Rep,They have to understand we want to trade with them.
2012-10-22,ROMNEY,Rep,We want a world that’s stable.
2012-10-22,ROMNEY,Rep,"We like free enterprise, but you got to play by the rules."
2012-10-22,ROMNEY,Rep,"Well, they sell us about this much stuff every year, and we sell them about this much stuff every year."
2012-10-22,ROMNEY,Rep,So it’s pretty clear who doesn’t want a trade war.
2012-10-22,ROMNEY,Rep,"And there’s one going on right now, which we don’t know about it."
2012-10-22,ROMNEY,Rep,It’s a silent one.
2012-10-22,ROMNEY,Rep,And they’re winning.
2012-10-22,ROMNEY,Rep,"We have enormous trade imbalance with China, and it’s worse this year than last year, and it’s worse last year than the year before."
2012-10-22,ROMNEY,Rep,And so we have to understand that we can’t just surrender and lose jobs year in and year out.
2012-10-22,ROMNEY,Rep,"We have to say to our friend in China, look, you guys are playing aggressively."
2012-10-22,ROMNEY,Rep,We understand it.
2012-10-22,ROMNEY,Rep,But this can’t keep on going.
2012-10-22,ROMNEY,Rep,"You can’t keep on holding down the value of your currency, stealing our intellectual property, counterfeiting our products, selling them around the world, even to the United States."
2012-10-22,ROMNEY,Rep,"I was with one company that makes valves and — and process industries and they said, look, we were — we were having some valves coming in that — that were broken and we had to repair them under warranty and we looked them and — and they had our serial number on them."
2012-10-22,ROMNEY,Rep,And then we noticed that there was more than one with that same serial number.
2012-10-22,ROMNEY,Rep,They were counterfeit products being made overseas with the same serial number as a U.S.
2012-10-22,ROMNEY,Rep,"company, the same packaging, these were being sold into our market and around the world as if they were made by the U.S."
2012-10-22,ROMNEY,Rep,This can’t go on.
2012-10-22,ROMNEY,Rep,I want a great relationship with China.
2012-10-22,ROMNEY,Rep,"China can be our partner, but — but that doesn’t mean they can just roll all over us and steal our jobs on an unfair basis."
2012-10-22,OBAMA,Dem,"Well, Governor Romney’s right, you are familiar with jobs being shipped overseas because you invested in companies that were shipping jobs overseas."
2012-10-22,OBAMA,Dem,"And, you know, that’s — you’re right."
2012-10-22,OBAMA,Dem,I mean that’s how our free market works.
2012-10-22,OBAMA,Dem,But I’ve made a different bet on American workers.
2012-10-22,OBAMA,Dem,"If we had taken your advice Governor Romney about our auto industry, we’d be buying cars from China instead of selling cars to China."
2012-10-22,OBAMA,Dem,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don’t pay U.S.
2012-10-22,OBAMA,Dem,taxes compared to companies here that are paying taxes.
2012-10-22,OBAMA,Dem,"Now that’s estimated to create 800,000 jobs, the problem is they won’t be here, they’ll be in places like China."
2012-10-22,OBAMA,Dem,"And if we’re not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology."
2012-10-22,OBAMA,Dem,"Now with respect to what we’ve done with China already, U.S."
2012-10-22,OBAMA,Dem,"exports have doubled since I came into office, to China and actually currencies are at their most advantageous point for U.S."
2012-10-22,OBAMA,Dem,exporters since 1993.
2012-10-22,OBAMA,Dem,We absolutely have to make more progress and that’s why we’re going to keep on pressing.
2012-10-22,OBAMA,Dem,"And when it comes to our military and Chinese security, part of the reason that we were able to pivot to the Asia-Pacific region after having ended the war in Iraq and transitioning out of Afghanistan, is precisely because this is going to be a massive growth area in the future."
2012-10-22,OBAMA,Dem,"And we believe China can be a partner, but we’re also sending a very clear signal that America is a Pacific power; that we are going to have a presence there."
2012-10-22,OBAMA,Dem,"We are working with countries in the region to make sure, for example, that ships can pass through; that commerce continues."
2012-10-22,OBAMA,Dem,And we’re organizing trade relations with countries other than China so that China starts feeling more pressure about meeting basic international standards.
2012-10-22,OBAMA,Dem,That’s the kind of leadership we’ve shown in the region.
2012-10-22,OBAMA,Dem,That’s the kind of leadership that we’ll continue to show.
2012-10-22,ROMNEY,Rep,"I just want to take one of those points, again, attacking me as not talking about an agenda for — for getting more trade and opening up more jobs in this country."
2012-10-22,ROMNEY,Rep,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
2012-10-22,ROMNEY,Rep,Nothing could be further from the truth.
2012-10-22,ROMNEY,Rep,I’m a son of Detroit.
2012-10-22,ROMNEY,Rep,I was born in Detroit.
2012-10-22,ROMNEY,Rep,My dad was head of a car company.
2012-10-22,ROMNEY,Rep,I like American cars.
2012-10-22,ROMNEY,Rep,And I would do nothing to hurt the U.S.
2012-10-22,ROMNEY,Rep,auto industry.
2012-10-22,ROMNEY,Rep,My plan to get the industry on its feet when it was in real trouble was not to start writing checks.
2012-10-22,ROMNEY,Rep,It was President Bush that wrote the first checks.
2012-10-22,ROMNEY,Rep,I disagree with that.
2012-10-22,ROMNEY,Rep,I said they need — these companies need to go through a managed bankruptcy.
2012-10-22,ROMNEY,Rep,"And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they’d — they’d built up."
2012-10-22,ROMNEY,Rep,And fortunately… (CROSSTALK)
2012-10-22,OBAMA,Dem,"Governor Romney, that’s not what you said… (CROSSTALK)"
2012-10-22,OBAMA,Dem,"Governor Romney, you did not…"
2012-10-22,ROMNEY,Rep,You can take a look at the op-ed… (CROSSTALK)
2012-10-22,OBAMA,Dem,You did not say that you would provide government help.
2012-10-22,ROMNEY,Rep,"I said that we would provide guarantees, and — and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy."
2012-10-22,ROMNEY,Rep,Under no circumstances would I do anything other than to help this industry get on its feet.
2012-10-22,ROMNEY,Rep,"And the idea that has been suggested that I would liquidate the industry, of course not."
2012-10-22,ROMNEY,Rep,Of course not.
2012-10-22,OBAMA,Dem,Let’s check the record.
2012-10-22,ROMNEY,Rep,That’s the height of silliness… (CROSSTALK)
2012-10-22,OBAMA,Dem,Let — let — let’s… (CROSSTALK)
2012-10-22,ROMNEY,Rep,I have never said I would liquidate… (CROSSTALK)
2012-10-22,ROMNEY,Rep,…I would liquidate the industry.
2012-10-22,OBAMA,Dem,"Governor, the people in Detroit don’t forget."
2012-10-22,ROMNEY,Rep,…and — and that’s why I have the kind of commitment to ensure that our industries in this country can compete and be successful.
2012-10-22,ROMNEY,Rep,"We in this country can — can compete successfully with anyone in the world, and we’re going to."
2012-10-22,ROMNEY,Rep,"We’re going to have to have a president, however, that doesn’t think that somehow the government investing in — in car companies like Tesla and — and Fisker, making electric battery cars."
2012-10-22,ROMNEY,Rep,"This is not research, Mr President, these are the government investing in companies."
2012-10-22,ROMNEY,Rep,Investing in Solyndra.
2012-10-22,ROMNEY,Rep,"This is a company, this isn’t basic research."
2012-10-22,ROMNEY,Rep,I — I want to invest in research.
2012-10-22,ROMNEY,Rep,Research is great.
2012-10-22,ROMNEY,Rep,Providing funding to universities and think tanks is great.
2012-10-22,ROMNEY,Rep,But investing in companies?
2012-10-22,ROMNEY,Rep,Absolutely not.
2012-10-22,ROMNEY,Rep,That’s the wrong way to go.
2012-10-22,OBAMA,Dem,The fact of the matter is… (CROSSTALK)
2012-10-22,ROMNEY,Rep,I’m still speaking.
2012-10-22,ROMNEY,Rep,So I want to make sure that we make — we make America more competitive.
2012-10-22,ROMNEY,Rep,"And that we do those things that make America the most attractive place in the world for entrepreneurs, innovators, businesses to grow."
2012-10-22,ROMNEY,Rep,But you’re investing in companies doesn’t do that.
2012-10-22,ROMNEY,Rep,In fact it makes it less likely for them to come here…
2012-10-22,ROMNEY,Rep,…because the private sector’s not going to invest in a… (CROSSTALK)
2012-10-22,OBAMA,Dem,I’m — I’m — I’m happy.
2012-10-22,ROMNEY,Rep,…company… (CROSSTALK)
2012-10-22,OBAMA,Dem,…to respond to you… (CROSSTALK)
2012-10-22,ROMNEY,Rep,…if — if you’re… (CROSSTALK)
2012-10-22,OBAMA,Dem,…you’ve had the floor for a while.
2012-10-22,ROMNEY,Rep,…get someone else’s.
2012-10-22,OBAMA,Dem,"The — look, I think anybody out there can check the record."
2012-10-22,OBAMA,Dem,"Governor Romney, you keep on trying to, you know airbrush history here."
2012-10-22,OBAMA,Dem,"You were very clear that you would not provide, government assistance to the U.S."
2012-10-22,OBAMA,Dem,"auto companies, even if they went through bankruptcy."
2012-10-22,OBAMA,Dem,You said that they could get it in the private marketplace.
2012-10-22,OBAMA,Dem,That wasn’t true.
2012-10-22,OBAMA,Dem,They would have gone through a… (CROSSTALK)
2012-10-22,ROMNEY,Rep,You’re wrong… (CROSSTALK)
2012-10-22,OBAMA,Dem,…they would have gone through a… (CROSSTALK)
2012-10-22,ROMNEY,Rep,…you’re wrong.
2012-10-22,OBAMA,Dem,"No, I am not wrong."
2012-10-22,OBAMA,Dem,I am not wrong.
2012-10-22,ROMNEY,Rep,"People can look it up, you’re right."
2012-10-22,OBAMA,Dem,People will look it up.
2012-10-22,OBAMA,Dem,"But more importantly it is true that in order for us to be competitive, we’re going to have to make some smart choices right now."
2012-10-22,OBAMA,Dem,"Cutting our education budget, that’s not a smart choice."
2012-10-22,OBAMA,Dem,That will not help us compete with China.
2012-10-22,OBAMA,Dem,"Cutting our investments in research and technology, that’s not a smart choice."
2012-10-22,OBAMA,Dem,That will not help us compete with China.
2012-10-22,OBAMA,Dem,"Bringing down our deficit by adding $7 trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive."
2012-10-22,OBAMA,Dem,Those are the kinds of choices that the American people face right now.
2012-10-22,OBAMA,Dem,"Having a tax code that rewards companies that are shipping jobs overseas instead of companies that are investing here in the United States, that will not make us more competitive."
2012-10-22,OBAMA,Dem,"And the one thing that I’m absolutely clear about is that after a decade in which we saw drift, jobs being shipped overseas, nobody championing American workers and American businesses, we’ve now begun to make some real progress."
2012-10-22,OBAMA,Dem,What we can’t do is go back to the same policies that got us into such difficulty in the first place.
2012-10-22,OBAMA,Dem,That’s why we have to move forward and not go back.
2012-10-22,ROMNEY,Rep,"I couldn’t agree more about going forward, but I certainly don’t want to go back to the policies of the last four years."
2012-10-22,ROMNEY,Rep,"The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term."
2012-10-22,ROMNEY,Rep,Twenty-three million Americans still struggling to find a good job.
2012-10-22,ROMNEY,Rep,When you came to office 32 million people on food stamps.
2012-10-22,ROMNEY,Rep,"Today, 47 million people on food stamps."
2012-10-22,ROMNEY,Rep,"When you came to office, just over $10 trillion in debt, now $16 trillion in debt."
2012-10-22,ROMNEY,Rep,It hasn’t worked.
2012-10-22,ROMNEY,Rep,You said by now we’d be at 5.4 percent unemployment.
2012-10-22,ROMNEY,Rep,We’re 9 million jobs short of that.
2012-10-22,ROMNEY,Rep,I’ve met some of those people.
2012-10-22,ROMNEY,Rep,"I’ve met them in Appleton, Wisconsin."
2012-10-22,ROMNEY,Rep,"I met a young woman in — in Philadelphia who’s coming out of — out of college, can’t find work."
2012-10-22,ROMNEY,Rep,I’ve been — Ann was with someone just the other day that was just weeping about not being able to get work.
2012-10-22,ROMNEY,Rep,"It’s just a tragedy in a nation so prosperous as ours, that the last four years have been so hard."
2012-10-22,ROMNEY,Rep,"And that’s why it’s so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy."
2012-10-22,ROMNEY,Rep,And that’s not going to happen by just hiring teachers.
2012-10-22,ROMNEY,Rep,"Look, I love to — I love teachers, and I’m happy to have states and communities that want to hire teachers do that."
2012-10-22,ROMNEY,Rep,"By the way, I don’t like to have the federal government start pushing its weight deeper and deeper into our schools."
2012-10-22,ROMNEY,Rep,Let the states and localities do that.
2012-10-22,ROMNEY,Rep,I was a governor.
2012-10-22,ROMNEY,Rep,The federal government didn’t hire our teachers.
2012-10-22,ROMNEY,Rep,UNIDENTIFIED
2012-10-22,ROMNEY,Rep,But I love teachers.
2012-10-22,ROMNEY,Rep,But I want to get our private sector growing and I know how to do it.
2012-10-22,OBAMA,Dem,"Well, thank you very much, Bob, Governor Romney, and to Lynn University."
2012-10-22,OBAMA,Dem,"You’ve now heard three debates, months of campaigning and way too many TV commercials."
2012-10-22,OBAMA,Dem,And now you’ve got a choice.
2012-10-22,OBAMA,Dem,"Over the last four years we’ve made real progress digging our way out of policies that gave us two prolonged wars, record deficits and the worst economic crisis since the Great Depression."
2012-10-22,OBAMA,Dem,"And Governor Romney wants to take us back to those policies, a foreign policy that’s wrong and reckless, economic policies that won’t create jobs, won’t reduce our deficit, but will make sure that folks at the very top don’t have to play by the same rules that you do."
2012-10-22,OBAMA,Dem,And I’ve got a different vision for America.
2012-10-22,OBAMA,Dem,I want to build on our strengths.
2012-10-22,OBAMA,Dem,"And I’ve put forward a plan to make sure that we’re bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas."
2012-10-22,OBAMA,Dem,I want to make sure we’ve got the best education system in the world.
2012-10-22,OBAMA,Dem,And we’re retaining our workers for the jobs of tomorrow.
2012-10-22,OBAMA,Dem,I want to control our own energy by developing oil and natural gas but also the energy sources of the future.
2012-10-22,OBAMA,Dem,"Yes, I want to reduce our deficit by cutting spending that we don’t need but also by asking the wealthy to do a little bit more so that we can invest in things like research and technology that are the key to a 21st century economy."
2012-10-22,OBAMA,Dem,"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm."
2012-10-22,OBAMA,Dem,"but after a decade of war, I think we all recognize we’ve got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom."
2012-10-22,OBAMA,Dem,"And we’ve been through tough times but we always bounce back because of our character, because we pull together and if I have the privilege of being your president for another four years, I promise you I will always listen to your voices."
2012-10-22,OBAMA,Dem,I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth.
2012-10-22,ROMNEY,Rep,"President, folks at Lynn University, good to be with you."
2012-10-22,ROMNEY,Rep,I’m optimistic about the future.
2012-10-22,ROMNEY,Rep,I’m excited about our prospects as a nation.
2012-10-22,ROMNEY,Rep,I want to see peace.
2012-10-22,ROMNEY,Rep,I want to see growing peace in this country.
2012-10-22,ROMNEY,Rep,It’s our objective.
2012-10-22,ROMNEY,Rep,We have an opportunity to have real leadership.
