date,speaker,party,sentence
2004-09-30,KERRY,Dem,That's not a grand coalition.
2004-09-30,KERRY,Dem,We can do better.
2004-09-30,BUSH,Rep,"Well, actually, he forgot Poland."
2004-09-30,BUSH,Rep,"And now, there are 30 nations involved, standing side by side with our American troops, and I honor their sacrifices."
2004-09-30,BUSH,Rep,And I don't appreciate it when a candidate for President denigrates the contributions of these brave—brave soldiers.
2004-09-30,BUSH,Rep,It's—you cannot lead the world if you do not honor the contributions of those who are with us.
2004-09-30,BUSH,Rep,"He called them the ""coerced and the bribed."" That's not how you bring people together."
2004-09-30,BUSH,Rep,Our coalition is strong.
2004-09-30,BUSH,Rep,"It will remain strong, for my—so long as I'm the President."
2004-09-30,BUSH,Rep,"No, what I said was that because we achieved such a rapid victory, more of the Saddam loyalists were around."
2004-09-30,BUSH,Rep,"In other words, we thought we'd whip more of them going in."
2004-09-30,BUSH,Rep,"But because Tommy Franks did such a great job in planning the operations, we moved rapidly, and a lot of the Ba'athists and Saddam loyalists laid down their arms and disappeared."
2004-09-30,BUSH,Rep,"I thought we would—they would stay and fight, but they didn't."
2004-09-30,BUSH,Rep,And now we're fighting them now.
2004-09-30,BUSH,Rep,It's—and it's hard work.
2004-09-30,BUSH,Rep,I understand how hard it is.
2004-09-30,BUSH,Rep,I get the casualty reports every day.
2004-09-30,BUSH,Rep,"I see on the TV screens how hard it is, but it's necessary work."
2004-09-30,BUSH,Rep,And I'm optimistic.
2004-09-30,BUSH,Rep,"See, I think you can be realistic and optimistic at the same time."
2004-09-30,BUSH,Rep,I'm optimistic we'll achieve—I know we won't achieve if we send mixed signals.
2004-09-30,BUSH,Rep,"I know we're not going to achieve our objective if we send mixed signals to our troops, our friends, the Iraqi citizens."
2004-09-30,BUSH,Rep,We've got a plan in place.
2004-09-30,BUSH,Rep,"The plan says there'll be elections in January, and there will be."
2004-09-30,BUSH,Rep,"The plan says we'll train Iraqi soldiers so they can do the hard work, and we are."
2004-09-30,BUSH,Rep,"And it's not only just America, but NATO is now helping."
2004-09-30,BUSH,Rep,Jordan is helping train police.
2004-09-30,BUSH,Rep,The UAE is helping train police.
2004-09-30,BUSH,Rep,"We've allocated $7 billion over the next months for reconstruction efforts, and we're making progress there."
2004-09-30,BUSH,Rep,And our alliance is strong.
2004-09-30,BUSH,Rep,"Now, I just told you, there's going to be a summit of the Arab nations."
2004-09-30,BUSH,Rep,Japan will be hosting a summit.
2004-09-30,BUSH,Rep,We're making progress.
2004-09-30,BUSH,Rep,It is hard work.
2004-09-30,BUSH,Rep,It is hard work to go from a tyranny to a democracy.
2004-09-30,BUSH,Rep,"It's hard work to go from a place where people get their hands cut off or executed, to a place where people are free."
2004-09-30,BUSH,Rep,"But it's necessary work, and a free Iraq is going to make this world a more peaceful place."
2004-09-30,KERRY,Dem,"What I think troubles a lot of people in our country is that the President has just sort of described one kind of mistake, but what he has said is that even knowing there were no weapons of mass destruction, even knowing there was no imminent threat, even knowing there was no connection of Al Qaida, he would still have done everything the same way."
2004-09-30,KERRY,Dem,Those are his words.
2004-09-30,KERRY,Dem,"Now, I would not."
2004-09-30,KERRY,Dem,So what I'm trying to do is just talk the truth to the American people and to the world.
2004-09-30,KERRY,Dem,Truth is what good policy is based on.
2004-09-30,KERRY,Dem,It's what leadership is based on.
2004-09-30,KERRY,Dem,The President says that I'm denigrating these troops.
2004-09-30,KERRY,Dem,I have nothing but respect for the British and for Tony Blair and for what they've been willing to do.
2004-09-30,KERRY,Dem,"But you can't tell me that when the most troops any other country has on the ground is Great Britain with 8,300, and below that, the 4 others are below 4,000, and below that, there isn't anybody out of the hundreds, that we have a genuine coalition to get this job done."
2004-09-30,KERRY,Dem,"You can't tell me that on the day that we went into that war and it started, it was principally the United States, the—America and Great Britain and one or two others; that's it."
2004-09-30,KERRY,Dem,And today we are 90 percent of the casualties and 90 percent of the costs.
2004-09-30,KERRY,Dem,"And meanwhile, North Korea has gotten nuclear weapons."
2004-09-30,KERRY,Dem,"Talk about mixed messages, the President is the one who said we can't allow countries to get nuclear weapons."
2004-09-30,KERRY,Dem,They have.
2004-09-30,KERRY,Dem,I'll change that.
2004-09-30,KERRY,Dem,"Well, I've never, ever used the harshest word, as you did just then, and I try not to."
2004-09-30,KERRY,Dem,"I've been—but I'll, nevertheless, tell you that I think he has not been candid with the American people, and I'll tell you exactly how."
2004-09-30,KERRY,Dem,"First of all, we all know that in his State of the Union Message he told Congress about nuclear materials that didn't exist."
2004-09-30,KERRY,Dem,We know that he promised America that he was going to build this coalition.
2004-09-30,KERRY,Dem,I just described the coalition.
2004-09-30,KERRY,Dem,It is not the kind of coalition we were described when we were talking about voting for this.
2004-09-30,KERRY,Dem,The President said he would exhaust the remedies of the United Nations and go through that full process.
2004-09-30,KERRY,Dem,He didn't.
2004-09-30,KERRY,Dem,"He cut it off, sort of arbitrarily."
2004-09-30,KERRY,Dem,And we know that there were further diplomatics—efforts underway.
2004-09-30,KERRY,Dem,They just decided the time for diplomacy is over and rushed to war without planning for what happens afterwards.
2004-09-30,KERRY,Dem,"Now, he misled the American people in his speech when he said, ""We will plan carefully."" They obviously didn't."
2004-09-30,KERRY,Dem,"He misled the American people when he said, ""We'd go to war as a last resort."" We did not go as a last resort."
2004-09-30,KERRY,Dem,And most Americans know the difference.
2004-09-30,KERRY,Dem,"Now, this has cost us deeply in the world."
2004-09-30,KERRY,Dem,I believe that it is important to tell the truth to the American people.
2004-09-30,KERRY,Dem,I've worked with those leaders the President talks about.
2004-09-30,KERRY,Dem,"I've worked with them for 20 years, for longer than this President, and I know what many of them say today, and I know how to bring them back to the table."
2004-09-30,KERRY,Dem,"And I believe that fresh start, new credibility, a President who can understand what we have to do to reach out to the Muslim world, to make it clear that this is not— you know, Usama bin Laden uses the invasion of Iraq in order to go out to people and say the—America has declared war on Islam."
2004-09-30,KERRY,Dem,We need to be smarter about how we wage a war on terror.
2004-09-30,KERRY,Dem,We need to deny them the recruits.
2004-09-30,KERRY,Dem,We need to deny them the safe havens.
2004-09-30,KERRY,Dem,We need to rebuild our alliances.
2004-09-30,KERRY,Dem,"I believe that Ronald Reagan, John Kennedy, and others did that more effectively, and I'm going to try to follow in their footsteps."
2004-09-30,BUSH,Rep,My opponent just said something amazing.
2004-09-30,BUSH,Rep,He said Usama bin Laden uses the invasion of Iraq as an excuse to spread hatred for America.
2004-09-30,BUSH,Rep,Usama bin Laden isn't going to determine how we defend ourselves.
2004-09-30,BUSH,Rep,Usama bin Laden doesn't get to decide.
2004-09-30,BUSH,Rep,The American people decide.
2004-09-30,BUSH,Rep,I decided.
2004-09-30,BUSH,Rep,The right action was in Iraq.
2004-09-30,BUSH,Rep,My opponent calls it a mistake.
2004-09-30,BUSH,Rep,It wasn't a mistake.
2004-09-30,BUSH,Rep,He said I misled on Iraq.
2004-09-30,BUSH,Rep,I don't think he was misleading when he called Iraq a grave threat in the fall of 2002.
2004-09-30,BUSH,Rep,I don't think he was misleading when he said that it was right to disarm Iraq in the spring of 2003.
2004-09-30,BUSH,Rep,I don't think he misled you when he said that if—anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be President.
2004-09-30,BUSH,Rep,I don't think he was misleading.
2004-09-30,BUSH,Rep,"I think what is misleading is to say you can lead and succeed in Iraq if you keep changing your positions on this war, and he has."
2004-09-30,BUSH,Rep,"As the politics change, his positions change, and that's not how a Commander in Chief acts."
2004-09-30,BUSH,Rep,I—let me finish.
2004-09-30,BUSH,Rep,"The intelligence I looked at was the same intelligence my opponent looked at, the very same intelligence."
2004-09-30,BUSH,Rep,"And when I stood up there and spoke to the Congress, I was speaking off the same intelligence he looked at to make his decisions to support the authorization of force."
2004-09-30,KERRY,Dem,I wasn't misleading when I said he was a threat.
2004-09-30,KERRY,Dem,Nor was I misleading on the day that the President decided to go to war when I said that he had made a mistake in not building strong alliances and that I would have preferred that he did more diplomacy.
2004-09-30,KERRY,Dem,"I've had one position, one consistent position, that Sad-dam Hussein was a threat; there was a right way to disarm him and a wrong way."
2004-09-30,KERRY,Dem,And the President chose the wrong way.
2004-09-30,BUSH,Rep,The only thing consistent about my opponent's position is that he's been inconsistent.
2004-09-30,BUSH,Rep,He changes positions.
2004-09-30,BUSH,Rep,And you cannot change positions in this war on terror if you expect to win.
2004-09-30,BUSH,Rep,And I expect to win.
2004-09-30,BUSH,Rep,It's necessary we win.
2004-09-30,BUSH,Rep,"We're being challenged like never before, and we have a duty to our country and to future generations of America to achieve a free Iraq, a free Afghanistan, and to rid the world of weapons of mass destruction."
2004-09-30,BUSH,Rep,"No, every life is precious."
2004-09-30,BUSH,Rep,Every life matters.
2004-09-30,BUSH,Rep,"You know, my hardest—the hardest part of the job is to know that I committed the troops in harm's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband and wife."
2004-09-30,BUSH,Rep,"And you know, I think about Missy Johnson, who is a fantastic young lady I met in Charlotte, North Carolina, she and her son, Bryan."
2004-09-30,BUSH,Rep,They came to see me.
2004-09-30,BUSH,Rep,"Her husband, P.J., got killed."
